,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
4040,4342,39,Reduced,115,preferred_term,10014198,10,Infantile eczema,175,Sutterella,40544,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4041,4343,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,53,Parabacteroides,1869337,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4042,4344,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,325,Paraprevotella,577309,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4043,4345,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,329,Porphyromonas,836,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4044,4346,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,328,Anaerostipes,207244,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4045,4347,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,418,Clostridium cluster XIVa,,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4046,4348,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,505,Clostridium XIVb,1485,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4047,4349,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,128,Coprococcus,33042,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4048,4350,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,65,Faecalibacterium,216851,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4049,4351,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,506,Flavonifractor,946234,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4050,4352,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,683,Gemmiger,204475,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4051,4353,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,215,Lachnospiraceae incertae sedis,186803,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4052,4354,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,670,Paenibacillus,44249,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4053,4355,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,217,Phascolarctobacterium,33024,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4054,4356,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,14,Roseburia,841,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4055,4357,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,35,Veillonella,29465,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4056,4358,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,560,Bilophila,35832,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4057,4359,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,540,Cronobacter,413496,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4058,4360,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,2,Desulfovibrio,885,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4059,4361,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,42,Enterobacter,42895,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4060,4362,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,74,Shigella,625,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4061,4363,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,721,Rhizobium,379,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4062,4364,39,Elevated,115,preferred_term,10014198,10,Infantile eczema,67,Akkermansia,239934,,,,16S rRNA sequencing,Faeces,Human,587,513,Healthy control,,
4077,4379,40,Elevated,144,preferred_term,10034539,28,periodontitis,359,Tanerella forsythia,28112,,,,qPCR,Subgingival plaque,Human,588,514,Healthy control,,
4078,4380,40,Reduced,144,preferred_term,10034539,28,periodontitis,351,Streptococcus oralis,1303,,,,qPCR,Subgingival plaque,Human,588,514,Healthy control,,
4079,4381,41,Reduced,44,preferred_term,10000807,10,HIV infection,915,Ascomycota,4890,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4080,4382,41,Reduced,44,preferred_term,10000807,10,HIV infection,916,Pichia,4919,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4081,4383,41,Reduced,44,preferred_term,10000807,10,HIV infection,917, Penicillium brevicompactum,5074,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4082,4384,41,Reduced,44,preferred_term,10000807,10,HIV infection,918,Alternaria,5598,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4083,4385,41,Elevated,44,preferred_term,10000807,10,HIV infection,909,Candida albicans,5476,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4084,4386,41,Elevated,44,preferred_term,10000807,10,HIV infection,910,Candida tropicalis,5482,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4085,4387,41,Elevated,44,preferred_term,10000807,10,HIV infection,919,Nakaseomyces,374468,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4086,4388,41,Elevated,44,preferred_term,10000807,10,HIV infection,908,Malassezia restricta,76775,,,,MiSeq sequencing,Faeces,Human,589,515,Healthy control,,
4087,4389,42,Reduced,13,preferred_term,10037153,10,Psoriasis,45,Akkermansia muciniphila,239935,,,,16S rDNA pyrosequencing,Faeces,Human,590,516,Healthy control,,
4088,4390,42,Elevated,13,preferred_term,10037153,10,Psoriasis,41,Enterococcus,35783,,,,16S rDNA pyrosequencing,Faeces,Human,590,516,Healthy control,,
4089,4391,42,Elevated,13,preferred_term,10037153,10,Psoriasis,36,Bacteroides,29523,,,,16S rDNA pyrosequencing,Faeces,Human,590,516,Healthy control,,
4090,4392,42,Elevated,13,preferred_term,10037153,10,Psoriasis,920,Clostridium citroniae,358743,,,,16S rDNA pyrosequencing,Faeces,Human,590,516,Healthy control,,
4093,4395,43,Reduced,46,preferred_term,10008609,5,Primary sclerosing cholangitis,244,Rothia,32207,,,,16S rRNA sequencing,Saliva,Human,592,518,Healthy control,,
4094,4396,43,Reduced,46,preferred_term,10008609,5,Primary sclerosing cholangitis,247,Haemophilus,724,,,,16S rRNA sequencing,Saliva,Human,592,518,Healthy control,,
4095,4397,43,Reduced,46,preferred_term,10008609,5,Primary sclerosing cholangitis,247,Haemophilus,724,,,,16S rRNA sequencing,Saliva,Human,592,518,UC patient,,
4096,4398,43,Elevated,46,preferred_term,10008609,5,Primary sclerosing cholangitis,431,Oribacterium,265975,,,,16S rRNA sequencing,Saliva,Human,592,518,UC patient,,
4097,4400,43,Reduced,4,preferred_term,10009900,5,Ulcerative Colitis,62,Streptococcus,1306,,,,16S rRNA sequencing,Saliva,Human,592,518,Healthy control,,
4098,4401,44,Elevated,22,preferred_term,10061451,10,Colorectal cancer,921,Porphyromonas asaccharolytica,28123,,,,16S rRNA sequencing,Faeces,Human,594,519,Healthy control,,
4099,4402,44,Elevated,22,preferred_term,10061451,10,Colorectal cancer,305,Fusobacterium nucleatum,851,,,,16S rRNA sequencing,Faeces,Human,594,519,Healthy control,,
4100,4403,44,Elevated,22,preferred_term,10061451,10,Colorectal cancer,23,Parvimonas micra,33033,,,,16S rRNA sequencing,Faeces,Human,594,519,Healthy control,,
4101,4404,44,Elevated,22,preferred_term,10061451,10,Colorectal cancer,566,Peptostreptococcus stomatis,341694,,,,16S rRNA sequencing,Faeces,Human,594,519,Healthy control,,
4102,4405,44,Elevated,22,preferred_term,10061451,10,Colorectal cancer,249,Gemella,1378,,,,16S rRNA sequencing,Faeces,Human,594,519,Healthy control,,
4103,4406,44,Elevated,22,preferred_term,10061451,10,Colorectal cancer,44,Prevotella,59823,,,,16S rRNA sequencing,Faeces,Human,594,519,Healthy control,,
4104,4407,45,Reduced,22,preferred_term,10061451,18,Colorectal cancer,55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4105,4408,45,Reduced,22,preferred_term,10061451,18,Colorectal cancer,219,Ruminococcaceae,541000,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4106,4409,45,Reduced,22,preferred_term,10061451,18,Colorectal cancer,6,Faecalibacterium prausnitzii,853,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4107,4410,45,Reduced,22,preferred_term,10061451,18,Colorectal cancer,36,Bacteroides,29523,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4108,4411,45,Reduced,22,preferred_term,10061451,18,Colorectal cancer,377,Rikenellaceae,171550,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4109,4412,45,Reduced,22,preferred_term,10061451,18,Colorectal cancer,139,Bacteriodes uniformis,820,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4110,4413,45,Elevated,22,preferred_term,10061451,18,Colorectal cancer,77,Fusobacterium,68766,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4111,4414,45,Elevated,22,preferred_term,10061451,18,Colorectal cancer,923,Candidatus portiera,235572,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4112,4415,45,Elevated,22,preferred_term,10061451,18,Colorectal cancer,924,Providencia,586,,,,16S rRNA sequencing,Tissue biopsie,Human,595,520,Healthy control,,
4159,4463,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,41,Enterococcus,35783,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4160,4464,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,9,Clostridium,1506,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4161,4465,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,247,Haemophilus,724,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4162,4466,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,402,Rothia mucilaginosa,43675,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4163,4467,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,929,Streptococcus infantis,68892,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4164,4468,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,930,Streptococcus alactolyticus,29389,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4165,4469,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,931,Streptococcus equi,1336,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4166,4470,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,401,Veillonella dispar,39778,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4167,4471,49,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,346,Veillonella parvula,29466,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4168,4472,49,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,18,Prevotella copri,165179,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4169,4473,49,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,932,Adlercreutzia equolifaciens,446660,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4170,4474,49,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,6,Faecalibacterium prausnitzii,853,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4171,4475,49,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,390,Coprococcus catus,116085,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4172,4476,49,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,20,Ruminococcus gnavus,33038,,,,MiSeq sequencing,Faeces,Human,599,524,Healthy control,,
4173,4477,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,41,Enterococcus,35783,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4174,4478,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,9,Clostridium,1506,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4175,4479,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,247,Haemophilus,724,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4176,4480,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,93,Staphylococcus,29387,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4177,4481,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,676,Coprobacillus,100883,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4178,4482,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,63,Escherichia,561,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4179,4483,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,250,Corynebacterium,1716,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4180,4484,49,Reduced,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,217,Phascolarctobacterium,33024,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4181,4485,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,402,Rothia mucilaginosa,43675,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4182,4486,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,335,Lactobacillus salivarius,1624,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4183,4487,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,929,Streptococcus infantis,68892,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4184,4488,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,930,Streptococcus alactolyticus,29389,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4185,4489,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,931,Streptococcus equi,1336,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4186,4490,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,401,Veillonella dispar,39778,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4187,4491,49,Elevated,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,346,Veillonella parvula,29466,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4188,4493,49,Reduced,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,18,Prevotella copri,165179,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4189,4494,49,Reduced,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,6,Faecalibacterium prausnitzii,853,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4190,4495,49,Reduced,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,390,Coprococcus catus,116085,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4191,4496,49,Reduced,128,preferred_term,10008609,10,Primary sclerosing cholangitis-IBD,20,Ruminococcus gnavus,33038,,,,MiSeq sequencing,Faeces,Human,600,524,Healthy control,,
4192,4497,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,217,Phascolarctobacterium,33024,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4193,4498,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,14,Roseburia,841,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4194,4499,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,6,Faecalibacterium prausnitzii,853,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4195,4500,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,390,Coprococcus catus,116085,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4196,4501,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,20,Ruminococcus gnavus,33038,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4197,4502,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,45,Akkermansia muciniphila,239935,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4198,4503,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,696,Butyricicoccus pullicaecorum,501571,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4199,4504,49,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,933,Clostridium colinum,36835,,,,MiSeq sequencing,Faeces,Human,602,524,Healthy control,,
4212,4517,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,1,Lactobacillus,1591,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4213,4518,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,934,Trophyrema,2038,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4214,4519,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,935,Halothiobacillus,109262,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4215,4520,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,936,Saccharophagus,316625,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4216,4521,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,324,Ochrobactrum,528,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4217,4522,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,937,Deferribacter,53572,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4218,4523,51,Elevated,174,preferred_term,10039626,10,Schizophrenia,938,Halorubrum,56688,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4219,4524,51,Reduced,174,preferred_term,10039626,10,Schizophrenia,939,Anabaena,1163,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4220,4525,51,Reduced,174,preferred_term,10039626,10,Schizophrenia,940,Nitrosospira,35798,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4221,4526,51,Reduced,174,preferred_term,10039626,10,Schizophrenia,854,Gallionella,96,,,,Metagenomic sequencing,Faeces,Human,605,526,Healthy control,,
4227,4532,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,128,Coprococcus,33042,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4228,4533,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,404,Christensenellaceae,990719,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4229,4534,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,2,Desulfovibrio,885,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4230,4535,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,276,Dehalobacter,56112,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4231,4536,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,327,Mogibacterium,86331,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4232,4537,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,392,Eubacterium biforme,1735,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4233,4538,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,76,Ruminococcus bromii,40518,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4234,4539,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,328,Anaerostipes,207244,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
4235,4540,53,Reduced,23,preferred_term,10021972,10,Inflammatory Bowel Disease,377,Rikenellaceae,171550,,,,16S rRNA sequencing,Faeces,Human,607,528,Healthy control,,
